x,y,RSSIA,RSSIB,RSSIC,RP
0.55,0.64,23,44,46,A1
1.66,3.17,57,36,54,B2
0.55,3.17,57,42,58,A3
2.77,1.9,35,40,51,B4
1.66,0.64,57,45,30,A4
2.77,1.9,58,41,68,B4
3.88,3.17,20,53,53,C4
0.55,1.9,50,44,25,A2
1.66,1.9,44,41,46,B1
2.77,3.17,58,67,47,C1
3.88,0.64,54,45,60,C2
2.77,0.64,46,50,62,B3
1.66,3.17,53,46,59,B2
1.66,3.17,45,45,50,B2
3.88,3.17,46,32,48,C4
2.77,1.9,51,57,55,B4
3.88,3.17,10,23,50,C4
3.88,3.17,45,46,39,C4
3.88,3.17,51,49,58,C4
0.55,3.17,48,54,66,A3
1.66,1.9,52,60,53,B1
0.55,1.9,36,47,56,A2
0.55,0.64,45,39,54,A1
1.66,0.64,49,31,52,A4
1.66,0.64,45,38,46,A4
0.55,1.9,40,51,60,A2
0.55,3.17,53,44,48,A3
0.55,0.64,45,45,44,A1
0.55,0.64,48,38,53,A1
1.66,3.17,45,40,35,B2
2.77,1.9,60,45,62,B4
0.55,3.17,48,50,55,A3
0.55,3.17,53,42,53,A3
1.66,3.17,38,69,52,B2
0.55,3.17,32,20,62,A3
3.88,3.17,50,52,29,C4
0.55,0.64,52,47,50,A1
0.55,1.9,60,53,42,A2
0.55,1.9,57,26,60,A2
0.55,0.64,57,52,40,A1
1.66,0.64,54,39,43,A4
0.55,0.64,42,31,59,A1
0.55,3.17,48,56,60,A3
1.66,3.17,35,61,64,B2
3.88,3.17,53,48,46,C4
0.55,1.9,49,41,46,A2
3.88,3.17,49,46,72,C4
3.88,3.17,57,51,38,C4
1.66,1.9,56,39,49,B1
3.88,1.9,51,40,59,C3
2.77,0.64,58,48,53,B3
3.88,3.17,52,59,61,C4
3.88,1.9,48,51,54,C3
1.66,3.17,57,54,45,B2
2.77,3.17,41,49,46,C1
0.55,3.17,51,46,73,A3
3.88,1.9,47,44,35,C3
3.88,0.64,54,57,72,C2
2.77,0.64,45,72,28,B3
3.88,1.9,58,65,34,C3
2.77,3.17,45,58,38,C1
3.88,3.17,59,51,47,C4
1.66,1.9,56,39,52,B1
0.55,0.64,60,26,59,A1
0.55,3.17,34,40,49,A3
3.88,0.64,42,33,61,C2
3.88,1.9,39,53,52,C3
2.77,1.9,59,67,59,B4
2.77,1.9,52,48,56,B4
1.66,1.9,50,34,50,B1
0.55,3.17,59,50,63,A3
1.66,1.9,59,60,40,B1
2.77,3.17,50,42,40,C1
3.88,1.9,46,55,78,C3
2.77,1.9,21,37,59,B4
0.55,0.64,53,49,34,A1
3.88,1.9,53,39,43,C3
1.66,3.17,50,42,41,B2
0.55,3.17,58,54,63,A3
3.88,0.64,58,47,50,C2
0.55,3.17,59,46,59,A3
0.55,3.17,57,42,49,A3
3.88,3.17,58,48,34,C4
0.55,1.9,56,40,52,A2
2.77,3.17,50,39,46,C1
0.55,3.17,57,40,57,A3
0.55,0.64,51,48,73,A1
1.66,0.64,57,45,44,A4
2.77,0.64,57,43,64,B3
2.77,3.17,56,57,59,C1
1.66,3.17,41,50,55,B2
3.88,1.9,56,50,74,C3
3.88,3.17,43,68,47,C4
0.55,0.64,52,40,48,A1
3.88,3.17,57,40,78,C4
2.77,0.64,63,45,51,B3
3.88,3.17,45,43,70,C4
2.77,1.9,44,65,60,B4
1.66,0.64,53,53,44,A4
2.77,3.17,60,44,63,C1
3.88,3.17,48,29,46,C4
1.66,3.17,38,46,60,B2
0.55,3.17,47,40,44,A3
2.77,1.9,58,41,54,B4
3.88,0.64,60,51,31,C2
3.88,1.9,56,48,41,C3
3.88,0.64,46,54,53,C2
3.88,0.64,50,46,58,C2
3.88,3.17,48,48,53,C4
2.77,0.64,52,40,49,B3
2.77,0.64,52,54,56,B3
1.66,1.9,48,45,61,B1
0.55,1.9,53,49,60,A2
0.55,3.17,26,62,42,A3
1.66,0.64,53,49,57,A4
3.88,0.64,43,38,60,C2
3.88,1.9,60,56,74,C3
1.66,3.17,56,43,49,B2
1.66,0.64,50,40,48,A4
1.66,0.64,49,43,38,A4
1.66,1.9,48,40,49,B1
0.55,3.17,56,48,60,A3
1.66,0.64,51,56,50,A4
2.77,1.9,57,47,60,B4
2.77,1.9,62,57,53,B4
1.66,1.9,56,45,42,B1
0.55,1.9,53,41,56,A2
0.55,0.64,49,46,56,A1
0.55,1.9,50,48,64,A2
2.77,0.64,58,33,50,B3
0.55,0.64,52,30,48,A1
0.55,0.64,46,34,55,A1
2.77,1.9,25,62,61,B4
0.55,3.17,52,27,59,A3
0.55,3.17,54,52,46,A3
2.77,3.17,53,62,59,C1
0.55,1.9,58,38,48,A2
0.55,3.17,54,57,37,A3
3.88,1.9,54,45,67,C3
1.66,1.9,50,46,62,B1
3.88,0.64,45,44,50,C2
1.66,3.17,52,56,48,B2
0.55,1.9,58,43,55,A2
1.66,1.9,53,48,53,B1
2.77,3.17,57,40,72,C1
0.55,0.64,60,43,39,A1
2.77,3.17,55,48,57,C1
1.66,1.9,57,44,38,B1
1.66,3.17,54,43,45,B2
3.88,0.64,46,51,63,C2
0.55,3.17,57,52,67,A3
2.77,3.17,46,57,50,C1
1.66,1.9,49,28,63,B1
3.88,0.64,56,63,62,C2
3.88,3.17,53,48,53,C4
2.77,0.64,58,50,61,B3
0.55,0.64,54,45,51,A1
0.55,1.9,55,67,49,A2
1.66,3.17,53,41,55,B2
2.77,1.9,50,54,50,B4
1.66,3.17,54,29,59,B2
3.88,0.64,55,31,44,C2
1.66,3.17,37,41,52,B2
1.66,1.9,50,47,57,B1
3.88,3.17,57,64,47,C4
3.88,1.9,56,43,47,C3
0.55,0.64,47,39,62,A1
2.77,1.9,63,72,59,B4
3.88,0.64,54,39,46,C2
3.88,3.17,45,51,71,C4
1.66,1.9,57,47,47,B1
2.77,0.64,49,50,56,B3
1.66,1.9,51,66,62,B1
2.77,0.64,43,42,58,B3
3.88,1.9,54,47,58,C3
2.77,0.64,54,53,40,B3
3.88,1.9,52,68,30,C3
3.88,3.17,38,41,62,C4
2.77,3.17,53,43,46,C1
2.77,3.17,30,54,70,C1
3.88,1.9,61,45,59,C3
3.88,0.64,51,45,51,C2
0.55,3.17,60,65,43,A3
0.55,3.17,45,42,36,A3
0.55,3.17,58,59,44,A3
3.88,0.64,58,50,48,C2
0.55,0.64,46,48,56,A1
3.88,3.17,41,47,63,C4
0.55,1.9,40,51,71,A2
0.55,0.64,57,36,51,A1
3.88,3.17,56,54,50,C4
3.88,0.64,56,46,47,C2
1.66,0.64,53,45,53,A4
1.66,0.64,41,52,52,A4
1.66,0.64,51,41,45,A4
0.55,1.9,56,44,55,A2
1.66,0.64,44,68,45,A4
0.55,3.17,58,41,59,A3
2.77,0.64,61,41,74,B3
3.88,3.17,60,51,52,C4
2.77,3.17,40,57,49,C1
0.55,3.17,47,40,45,A3
1.66,1.9,39,44,61,B1
1.66,1.9,50,57,64,B1
1.66,3.17,50,59,40,B2
2.77,1.9,45,48,59,B4
3.88,0.64,53,55,57,C2
1.66,1.9,43,51,41,B1
2.77,1.9,54,54,56,B4
0.55,3.17,61,49,63,A3
3.88,3.17,47,45,55,C4
1.66,1.9,55,49,58,B1
2.77,3.17,47,42,66,C1
3.88,3.17,56,67,66,C4
3.88,1.9,42,63,64,C3
3.88,1.9,50,46,39,C3
3.88,3.17,48,49,55,C4
1.66,0.64,49,52,48,A4
0.55,1.9,55,39,46,A2
2.77,1.9,45,53,74,B4
1.66,1.9,50,54,54,B1
3.88,0.64,45,42,73,C2
1.66,0.64,50,49,71,A4
1.66,0.64,46,49,57,A4
3.88,3.17,41,43,61,C4
0.55,1.9,59,46,51,A2
3.88,1.9,50,64,61,C3
2.77,0.64,60,43,54,B3
1.66,1.9,36,55,49,B1
2.77,0.64,53,41,72,B3
1.66,1.9,45,29,36,B1
0.55,1.9,44,54,44,A2
1.66,0.64,54,42,37,A4
3.88,1.9,39,43,64,C3
0.55,1.9,52,43,45,A2
1.66,3.17,44,51,48,B2
1.66,1.9,40,43,60,B1
3.88,1.9,59,43,60,C3
3.88,1.9,55,48,50,C3
2.77,1.9,25,74,53,B4
3.88,1.9,47,47,32,C3
2.77,3.17,39,48,34,C1
0.55,1.9,48,49,51,A2
1.66,3.17,29,57,29,B2
2.77,0.64,51,49,73,B3
2.77,0.64,61,56,51,B3
3.88,0.64,54,44,60,C2
0.55,0.64,54,46,62,A1
2.77,0.64,55,46,59,B3
2.77,3.17,41,61,55,C1
0.55,0.64,48,44,60,A1
3.88,3.17,49,25,76,C4
3.88,0.64,53,46,66,C2
0.55,1.9,54,41,28,A2
3.88,1.9,48,38,53,C3
0.55,1.9,41,36,60,A2
1.66,1.9,55,46,43,B1
2.77,1.9,45,47,33,B4
1.66,1.9,56,69,56,B1
2.77,0.64,49,44,68,B3
0.55,3.17,56,49,42,A3
3.88,1.9,58,53,52,C3
1.66,0.64,48,50,51,A4
3.88,3.17,46,43,65,C4
3.88,0.64,59,45,54,C2
1.66,1.9,29,49,46,B1
2.77,1.9,58,46,41,B4
1.66,1.9,59,36,44,B1
1.66,3.17,59,59,44,B2
1.66,0.64,51,42,57,A4
1.66,3.17,60,48,35,B2
2.77,0.64,58,58,62,B3
2.77,3.17,57,74,28,C1
2.77,1.9,49,50,48,B4
2.77,1.9,60,50,36,B4
3.88,0.64,54,51,71,C2
0.55,1.9,49,28,77,A2
1.66,1.9,55,54,51,B1
3.88,0.64,33,44,46,C2
2.77,3.17,50,60,46,C1
3.88,0.64,47,49,64,C2
3.88,3.17,56,40,44,C4
0.55,0.64,43,42,48,A1
1.66,3.17,48,55,46,B2
1.66,1.9,60,58,46,B1
1.66,3.17,18,48,56,B2
1.66,3.17,59,52,28,B2
1.66,3.17,38,43,52,B2
3.88,0.64,55,39,73,C2
1.66,0.64,41,58,57,A4
1.66,1.9,50,32,75,B1
2.77,1.9,15,26,60,B4
0.55,3.17,52,46,49,A3
1.66,1.9,48,55,45,B1
2.77,3.17,54,47,50,C1
3.88,0.64,55,46,57,C2
2.77,3.17,52,57,56,C1
1.66,1.9,49,56,50,B1
1.66,1.9,50,39,64,B1
0.55,3.17,53,49,25,A3
0.55,0.64,39,56,50,A1
0.55,3.17,32,41,56,A3
0.55,3.17,58,24,55,A3
2.77,3.17,51,51,64,C1
1.66,0.64,44,57,47,A4
0.55,3.17,42,41,39,A3
0.55,3.17,54,61,61,A3
3.88,0.64,47,43,49,C2
3.88,3.17,49,66,52,C4
0.55,3.17,44,41,51,A3
2.77,0.64,38,41,46,B3
1.66,0.64,44,42,62,A4
2.77,3.17,56,43,65,C1
1.66,0.64,56,51,59,A4
2.77,0.64,49,43,68,B3
2.77,3.17,44,43,50,C1
3.88,0.64,56,49,48,C2
2.77,3.17,35,60,24,C1
0.55,3.17,58,61,54,A3
0.55,3.17,58,42,60,A3
1.66,0.64,42,53,67,A4
3.88,1.9,56,49,67,C3
1.66,3.17,55,48,48,B2
3.88,0.64,50,48,49,C2
3.88,1.9,56,44,45,C3
2.77,0.64,50,26,50,B3
3.88,3.17,38,39,52,C4
1.66,0.64,37,49,62,A4
3.88,3.17,49,30,43,C4
2.77,3.17,52,43,49,C1
3.88,3.17,41,59,78,C4
3.88,1.9,53,50,57,C3
0.55,1.9,58,45,62,A2
3.88,1.9,56,52,31,C3
0.55,1.9,47,40,47,A2
1.66,3.17,33,50,28,B2
2.77,3.17,59,45,76,C1
2.77,1.9,46,53,58,B4
3.88,0.64,53,49,44,C2
0.55,0.64,50,59,62,A1
1.66,3.17,56,43,53,B2
1.66,3.17,17,50,49,B2
1.66,3.17,56,57,42,B2
0.55,1.9,43,67,40,A2
1.66,3.17,51,39,44,B2
1.66,1.9,24,47,57,B1
1.66,0.64,61,45,28,A4
3.88,1.9,43,40,36,C3
1.66,3.17,41,50,62,B2
3.88,3.17,41,45,41,C4
3.88,1.9,59,52,39,C3
2.77,3.17,46,42,33,C1
2.77,3.17,46,50,52,C1
0.55,1.9,52,62,54,A2
1.66,0.64,45,38,46,A4
1.66,3.17,60,66,50,B2
0.55,0.64,49,34,53,A1
1.66,0.64,60,41,59,A4
0.55,3.17,58,59,46,A3
1.66,1.9,45,40,42,B1
3.88,3.17,56,42,25,C4
1.66,3.17,52,55,43,B2
3.88,0.64,52,47,37,C2
2.77,3.17,54,46,44,C1
2.77,1.9,44,39,67,B4
3.88,3.17,53,54,40,C4
2.77,0.64,58,46,59,B3
2.77,3.17,22,49,53,C1
0.55,0.64,40,49,40,A1
0.55,3.17,55,48,81,A3
0.55,1.9,57,63,45,A2
3.88,0.64,48,51,53,C2
0.55,3.17,52,46,75,A3
1.66,1.9,46,59,44,B1
1.66,1.9,39,49,64,B1
1.66,3.17,49,44,52,B2
3.88,3.17,35,51,60,C4
1.66,1.9,46,40,42,B1
2.77,3.17,41,44,53,C1
2.77,0.64,54,55,49,B3
2.77,0.64,46,58,52,B3
2.77,3.17,61,59,50,C1
0.55,1.9,59,42,59,A2
1.66,1.9,52,38,54,B1
2.77,0.64,49,59,72,B3
2.77,1.9,51,45,57,B4
3.88,1.9,34,47,58,C3
2.77,1.9,45,41,74,B4
1.66,3.17,52,27,48,B2
2.77,0.64,50,41,48,B3
2.77,0.64,54,45,53,B3
1.66,3.17,57,57,56,B2
0.55,3.17,40,43,58,A3
0.55,0.64,45,42,69,A1
3.88,0.64,30,39,53,C2
1.66,1.9,56,41,47,B1
0.55,0.64,42,41,54,A1
2.77,3.17,54,52,44,C1
3.88,1.9,57,42,43,C3
1.66,0.64,53,67,32,A4
1.66,0.64,55,53,52,A4
3.88,3.17,49,61,35,C4
1.66,3.17,45,48,34,B2
2.77,3.17,51,51,49,C1
3.88,0.64,44,41,67,C2
1.66,3.17,52,39,51,B2
1.66,0.64,46,39,60,A4
3.88,1.9,58,66,72,C3
2.77,3.17,47,32,45,C1
0.55,0.64,59,28,51,A1
2.77,0.64,57,47,55,B3
1.66,1.9,58,48,49,B1
1.66,0.64,47,59,35,A4
2.77,3.17,51,51,64,C1
1.66,3.17,45,50,57,B2
0.55,3.17,61,52,51,A3
2.77,0.64,53,51,50,B3
1.66,1.9,29,49,57,B1
2.77,3.17,57,57,37,C1
0.55,3.17,53,43,67,A3
2.77,3.17,55,54,61,C1
2.77,3.17,43,39,74,C1
1.66,3.17,53,40,51,B2
0.55,3.17,28,39,56,A3
1.66,3.17,53,44,47,B2
3.88,1.9,40,47,37,C3
3.88,1.9,60,42,73,C3
0.55,3.17,37,38,50,A3
0.55,3.17,54,63,49,A3
3.88,0.64,34,39,39,C2
0.55,1.9,50,42,61,A2
1.66,0.64,56,39,54,A4
1.66,0.64,54,41,52,A4
1.66,0.64,52,30,62,A4
3.88,3.17,52,53,40,C4
0.55,0.64,9,47,60,A1
3.88,1.9,37,60,44,C3
2.77,3.17,55,39,52,C1
2.77,3.17,56,43,50,C1
2.77,1.9,54,53,48,B4
1.66,3.17,51,47,67,B2
0.55,1.9,57,58,42,A2
3.88,3.17,59,52,48,C4
0.55,1.9,56,39,44,A2
2.77,1.9,51,50,63,B4
0.55,0.64,45,40,60,A1
3.88,1.9,37,65,68,C3
0.55,3.17,58,28,60,A3
1.66,1.9,46,39,31,B1
3.88,3.17,44,58,42,C4
0.55,0.64,49,43,52,A1
1.66,3.17,42,47,59,B2
0.55,3.17,59,66,58,A3
1.66,3.17,43,39,61,B2
0.55,1.9,42,61,53,A2
2.77,0.64,58,40,48,B3
1.66,0.64,51,46,52,A4
3.88,3.17,60,48,35,C4
1.66,1.9,36,22,34,B1
0.55,0.64,46,39,51,A1
1.66,0.64,54,48,42,A4
2.77,3.17,50,38,40,C1
1.66,1.9,28,50,51,B1
0.55,3.17,55,52,60,A3
3.88,1.9,45,36,54,C3
2.77,3.17,49,39,60,C1
0.55,3.17,48,40,62,A3
0.55,3.17,60,30,35,A3
1.66,3.17,55,39,64,B2
1.66,3.17,60,48,49,B2
2.77,1.9,51,38,58,B4
0.55,1.9,47,49,65,A2
3.88,0.64,59,23,56,C2
3.88,3.17,57,46,55,C4
1.66,1.9,61,56,55,B1
3.88,1.9,56,50,48,C3
3.88,3.17,48,49,71,C4
1.66,1.9,40,32,52,B1
0.55,3.17,50,45,43,A3
3.88,1.9,40,47,44,C3
3.88,3.17,30,42,61,C4
0.55,1.9,47,62,51,A2
1.66,1.9,55,44,63,B1
2.77,1.9,56,55,51,B4
3.88,0.64,44,43,58,C2
2.77,0.64,51,39,52,B3
0.55,3.17,53,51,52,A3
1.66,0.64,46,37,59,A4
1.66,1.9,45,60,51,B1
2.77,0.64,35,43,43,B3
3.88,3.17,46,38,50,C4
0.55,3.17,55,59,33,A3
0.55,3.17,49,43,50,A3
3.88,3.17,58,35,57,C4
1.66,0.64,53,28,61,A4
2.77,1.9,43,42,52,B4
0.55,0.64,52,38,38,A1
2.77,3.17,50,48,55,C1
0.55,0.64,52,52,58,A1
2.77,3.17,39,46,59,C1
3.88,0.64,60,62,51,C2
1.66,3.17,54,39,32,B2
1.66,0.64,49,46,32,A4
1.66,0.64,47,43,51,A4
0.55,0.64,41,56,58,A1
0.55,1.9,54,53,62,A2
3.88,0.64,46,45,65,C2
1.66,3.17,58,41,46,B2
3.88,3.17,52,45,45,C4
1.66,1.9,51,58,37,B1
3.88,0.64,59,44,52,C2
0.55,3.17,55,52,38,A3
1.66,3.17,49,39,50,B2
3.88,0.64,19,48,60,C2
0.55,1.9,51,26,52,A2
2.77,1.9,54,35,51,B4
0.55,0.64,57,50,59,A1
0.55,3.17,56,45,61,A3
3.88,3.17,37,53,57,C4
1.66,3.17,35,45,40,B2
0.55,0.64,45,44,36,A1
3.88,0.64,53,49,41,C2
1.66,0.64,36,51,56,A4
2.77,1.9,47,40,45,B4
1.66,3.17,47,54,45,B2
2.77,3.17,62,49,37,C1
2.77,3.17,49,51,62,C1
2.77,1.9,57,49,48,B4
3.88,0.64,62,58,42,C2
1.66,0.64,37,51,48,A4
2.77,0.64,17,41,53,B3
1.66,3.17,56,43,39,B2
0.55,0.64,56,53,74,A1
3.88,0.64,52,57,58,C2
0.55,1.9,41,62,59,A2
0.55,3.17,52,53,30,A3
0.55,3.17,54,50,69,A3
1.66,3.17,50,45,55,B2
0.55,3.17,50,44,53,A3
1.66,3.17,47,41,69,B2
2.77,1.9,47,46,59,B4
1.66,3.17,56,32,45,B2
2.77,3.17,57,48,46,C1
0.55,3.17,56,72,52,A3
0.55,3.17,45,40,44,A3
3.88,0.64,42,53,45,C2
2.77,1.9,50,45,27,B4
3.88,0.64,43,74,32,C2
1.66,3.17,52,40,73,B2
0.55,1.9,52,29,57,A2
3.88,1.9,39,49,54,C3
2.77,1.9,47,37,72,B4
2.77,1.9,52,25,52,B4
3.88,1.9,59,43,71,C3
1.66,3.17,39,47,59,B2
3.88,1.9,54,44,55,C3
1.66,3.17,54,49,48,B2
1.66,1.9,56,40,68,B1
1.66,1.9,47,28,62,B1
1.66,3.17,30,54,45,B2
0.55,0.64,56,51,54,A1
1.66,3.17,47,44,58,B2
3.88,3.17,57,68,48,C4
2.77,1.9,52,42,51,B4
1.66,0.64,36,47,67,A4
1.66,1.9,51,42,62,B1
3.88,0.64,42,24,55,C2
0.55,0.64,48,37,53,A1
2.77,3.17,50,38,54,C1
3.88,0.64,45,54,59,C2
2.77,1.9,49,59,62,B4
2.77,0.64,40,47,64,B3
1.66,0.64,56,45,49,A4
2.77,3.17,42,54,62,C1
0.55,0.64,40,41,47,A1
3.88,0.64,44,49,63,C2
0.55,0.64,53,38,44,A1
3.88,0.64,54,40,33,C2
2.77,0.64,50,47,59,B3
2.77,1.9,55,44,61,B4
3.88,1.9,58,50,39,C3
2.77,1.9,49,49,51,B4
3.88,3.17,53,64,30,C4
3.88,1.9,48,39,53,C3
2.77,3.17,55,37,52,C1
1.66,0.64,58,51,35,A4
3.88,1.9,57,49,53,C3
3.88,3.17,46,60,45,C4
3.88,3.17,46,52,55,C4
2.77,0.64,52,43,57,B3
3.88,0.64,56,38,52,C2
2.77,1.9,56,44,76,B4
1.66,3.17,48,45,47,B2
2.77,0.64,47,47,43,B3
0.55,1.9,52,51,24,A2
2.77,1.9,51,33,44,B4
1.66,0.64,53,52,35,A4
1.66,3.17,55,30,45,B2
0.55,0.64,46,68,54,A1
2.77,3.17,59,49,54,C1
0.55,3.17,51,38,56,A3
1.66,3.17,17,50,53,B2
0.55,3.17,42,67,55,A3
1.66,1.9,44,32,53,B1
1.66,0.64,49,41,48,A4
0.55,1.9,12,52,67,A2
0.55,0.64,42,44,61,A1
2.77,1.9,54,49,57,B4
3.88,3.17,50,49,51,C4
1.66,1.9,51,62,46,B1
0.55,1.9,31,49,51,A2
2.77,3.17,50,59,39,C1
3.88,1.9,56,54,62,C3
0.55,1.9,48,43,71,A2
2.77,1.9,55,45,60,B4
2.77,3.17,45,51,45,C1
1.66,1.9,39,51,35,B1
1.66,0.64,53,42,60,A4
0.55,1.9,44,48,54,A2
0.55,0.64,56,64,49,A1
0.55,0.64,53,50,61,A1
3.88,0.64,46,44,54,C2
0.55,3.17,49,48,48,A3
0.55,3.17,56,59,72,A3
2.77,1.9,59,57,79,B4
1.66,0.64,38,41,36,A4
1.66,0.64,50,50,50,A4
2.77,1.9,59,53,62,B4
3.88,0.64,51,56,62,C2
1.66,1.9,57,45,65,B1
2.77,1.9,55,40,63,B4
2.77,1.9,55,47,51,B4
1.66,3.17,45,52,60,B2
0.55,1.9,54,42,61,A2
2.77,3.17,45,41,70,C1
3.88,3.17,34,39,73,C4
2.77,1.9,50,59,43,B4
3.88,3.17,40,50,50,C4
1.66,3.17,55,69,32,B2
1.66,3.17,48,38,57,B2
0.55,3.17,58,49,53,A3
2.77,0.64,45,62,60,B3
2.77,0.64,56,37,46,B3
3.88,3.17,51,46,54,C4
1.66,1.9,42,46,51,B1
3.88,0.64,54,46,50,C2
2.77,0.64,49,42,47,B3
3.88,1.9,55,51,66,C3
1.66,3.17,53,40,70,B2
3.88,0.64,53,55,58,C2
3.88,3.17,58,54,60,C4
1.66,3.17,55,49,44,B2
3.88,3.17,45,49,72,C4
0.55,0.64,45,40,51,A1
0.55,1.9,47,41,51,A2
1.66,0.64,49,60,71,A4
1.66,1.9,50,43,46,B1
2.77,0.64,59,49,57,B3
3.88,0.64,47,43,55,C2
1.66,0.64,57,47,52,A4
2.77,0.64,38,65,59,B3
0.55,3.17,46,52,46,A3
0.55,3.17,37,61,74,A3
2.77,1.9,51,39,71,B4
1.66,0.64,43,40,48,A4
0.55,0.64,54,53,52,A1
2.77,3.17,47,39,35,C1
0.55,0.64,39,50,50,A1
2.77,0.64,53,50,52,B3
1.66,1.9,44,38,53,B1
3.88,0.64,45,44,55,C2
1.66,0.64,55,44,56,A4
2.77,1.9,39,49,46,B4
0.55,1.9,34,43,59,A2
0.55,1.9,43,42,45,A2
3.88,1.9,45,46,28,C3
2.77,1.9,51,53,49,B4
1.66,0.64,55,59,46,A4
0.55,1.9,48,24,51,A2
0.55,3.17,45,59,49,A3
1.66,1.9,55,48,43,B1
1.66,0.64,49,40,54,A4
1.66,3.17,48,38,54,B2
0.55,0.64,48,41,44,A1
0.55,1.9,51,44,53,A2
0.55,1.9,53,66,59,A2
1.66,3.17,53,58,59,B2
3.88,3.17,50,62,69,C4
3.88,1.9,46,49,53,C3
3.88,3.17,47,56,43,C4
3.88,0.64,39,45,39,C2
3.88,1.9,54,55,42,C3
1.66,0.64,51,55,47,A4
1.66,0.64,37,43,55,A4
0.55,0.64,47,59,54,A1
0.55,3.17,47,38,38,A3
1.66,1.9,59,41,53,B1
1.66,0.64,54,41,46,A4
0.55,3.17,54,49,52,A3
3.88,3.17,61,69,53,C4
3.88,0.64,57,52,60,C2
3.88,0.64,43,52,63,C2
1.66,1.9,58,66,33,B1
3.88,3.17,51,33,70,C4
3.88,0.64,52,51,48,C2
3.88,1.9,49,42,57,C3
0.55,0.64,52,51,49,A1
0.55,1.9,45,41,28,A2
0.55,1.9,47,58,61,A2
1.66,3.17,49,43,46,B2
1.66,0.64,55,46,51,A4
2.77,1.9,57,54,45,B4
3.88,1.9,50,40,55,C3
3.88,1.9,57,44,55,C3
2.77,0.64,45,50,49,B3
1.66,1.9,43,48,58,B1
2.77,1.9,57,55,71,B4
0.55,1.9,49,48,60,A2
0.55,0.64,35,45,44,A1
0.55,0.64,53,40,73,A1
3.88,0.64,56,41,45,C2
2.77,1.9,43,48,69,B4
0.55,3.17,53,59,41,A3
3.88,1.9,58,40,41,C3
1.66,0.64,48,60,45,A4
2.77,1.9,43,56,58,B4
2.77,3.17,49,42,46,C1
0.55,0.64,47,55,35,A1
0.55,3.17,37,49,62,A3
1.66,1.9,57,45,50,B1
0.55,0.64,51,47,55,A1
0.55,3.17,50,25,51,A3
1.66,3.17,51,56,57,B2
1.66,1.9,44,59,51,B1
2.77,0.64,52,56,74,B3
0.55,3.17,55,54,62,A3
3.88,3.17,53,57,47,C4
1.66,3.17,59,47,48,B2
0.55,0.64,60,55,44,A1
0.55,0.64,50,27,57,A1
3.88,3.17,54,50,76,C4
0.55,1.9,55,48,53,A2
1.66,3.17,56,51,60,B2
3.88,3.17,37,68,39,C4
2.77,1.9,51,45,42,B4
3.88,3.17,52,49,46,C4
0.55,0.64,48,40,51,A1
1.66,1.9,57,56,44,B1
3.88,3.17,52,50,47,C4
3.88,1.9,43,51,57,C3
0.55,3.17,46,55,60,A3
1.66,3.17,55,48,50,B2
1.66,0.64,58,50,45,A4
2.77,0.64,43,42,59,B3
3.88,3.17,51,50,40,C4
3.88,0.64,56,56,81,C2
2.77,0.64,23,42,59,B3
3.88,0.64,50,63,50,C2
1.66,1.9,57,54,41,B1
2.77,3.17,51,48,49,C1
3.88,1.9,47,56,79,C3
1.66,1.9,56,47,48,B1
1.66,3.17,53,50,67,B2
2.77,0.64,57,43,34,B3
3.88,3.17,54,43,40,C4
0.55,3.17,40,47,48,A3
0.55,3.17,45,38,63,A3
3.88,1.9,47,26,60,C3
3.88,1.9,60,35,42,C3
0.55,3.17,50,48,60,A3
2.77,3.17,54,35,42,C1
2.77,0.64,52,58,25,B3
0.55,3.17,57,51,38,A3
0.55,0.64,40,43,42,A1
1.66,3.17,35,40,56,B2
0.55,0.64,56,52,62,A1
0.55,1.9,43,65,49,A2
2.77,0.64,48,54,63,B3
3.88,3.17,60,43,47,C4
2.77,3.17,47,25,54,C1
0.55,3.17,53,43,26,A3
0.55,3.17,45,38,77,A3
3.88,0.64,50,38,57,C2
0.55,3.17,47,41,61,A3
3.88,3.17,58,67,47,C4
2.77,3.17,47,59,56,C1
3.88,3.17,52,62,56,C4
3.88,0.64,59,52,47,C2
1.66,3.17,55,39,64,B2
2.77,1.9,52,44,59,B4
2.77,3.17,34,44,44,C1
2.77,0.64,51,30,46,B3
0.55,0.64,39,41,43,A1
3.88,0.64,54,46,42,C2
1.66,0.64,51,49,62,A4
1.66,1.9,42,56,51,B1
3.88,0.64,47,41,59,C2
3.88,1.9,50,51,61,C3
3.88,1.9,56,56,57,C3
1.66,1.9,46,39,68,B1
3.88,1.9,36,43,81,C3
2.77,1.9,45,52,53,B4
1.66,3.17,40,39,69,B2
3.88,0.64,53,45,41,C2
2.77,0.64,51,42,49,B3
0.55,1.9,50,35,53,A2
2.77,1.9,54,69,25,B4
3.88,3.17,51,42,61,C4
2.77,3.17,53,45,59,C1
3.88,0.64,57,44,60,C2
1.66,0.64,43,42,70,A4
2.77,3.17,55,47,52,C1
2.77,1.9,54,37,69,B4
2.77,0.64,59,47,51,B3
1.66,3.17,42,46,58,B2
2.77,0.64,50,54,45,B3
0.55,3.17,41,45,59,A3
2.77,3.17,58,21,60,C1
1.66,0.64,56,54,49,A4
2.77,3.17,58,45,49,C1
0.55,0.64,51,58,56,A1
3.88,1.9,38,43,73,C3
